Width,Height
2.840000000000000000e+02,1.140000000000000000e+02
2.840000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.150000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.160000000000000000e+02
2.800000000000000000e+02,1.160000000000000000e+02
2.840000000000000000e+02,1.150000000000000000e+02
2.840000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.850000000000000000e+02,1.140000000000000000e+02
2.850000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.810000000000000000e+02,1.150000000000000000e+02
2.810000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.840000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.830000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.810000000000000000e+02,1.130000000000000000e+02
2.810000000000000000e+02,1.130000000000000000e+02
2.810000000000000000e+02,1.130000000000000000e+02
2.810000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.870000000000000000e+02,1.120000000000000000e+02
2.870000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.130000000000000000e+02
2.870000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.870000000000000000e+02,1.130000000000000000e+02
2.860000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.880000000000000000e+02,1.150000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.890000000000000000e+02,1.140000000000000000e+02
2.790000000000000000e+02,1.130000000000000000e+02
2.890000000000000000e+02,1.150000000000000000e+02
2.890000000000000000e+02,1.150000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.870000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.840000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.840000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.120000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.840000000000000000e+02,1.120000000000000000e+02
2.840000000000000000e+02,1.120000000000000000e+02
2.850000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.140000000000000000e+02
2.850000000000000000e+02,1.140000000000000000e+02
2.850000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.130000000000000000e+02
2.870000000000000000e+02,1.130000000000000000e+02
2.870000000000000000e+02,1.130000000000000000e+02
2.840000000000000000e+02,1.130000000000000000e+02
2.880000000000000000e+02,1.140000000000000000e+02
2.860000000000000000e+02,1.140000000000000000e+02
2.850000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.130000000000000000e+02
2.840000000000000000e+02,1.140000000000000000e+02
2.850000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.140000000000000000e+02
2.850000000000000000e+02,1.140000000000000000e+02
2.850000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.130000000000000000e+02
2.810000000000000000e+02,1.120000000000000000e+02
2.890000000000000000e+02,1.120000000000000000e+02
2.890000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.110000000000000000e+02
2.850000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.120000000000000000e+02
2.850000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.130000000000000000e+02
2.840000000000000000e+02,1.120000000000000000e+02
2.830000000000000000e+02,1.110000000000000000e+02
2.880000000000000000e+02,1.110000000000000000e+02
2.880000000000000000e+02,1.110000000000000000e+02
2.870000000000000000e+02,1.110000000000000000e+02
2.810000000000000000e+02,1.110000000000000000e+02
2.850000000000000000e+02,1.120000000000000000e+02
2.860000000000000000e+02,1.110000000000000000e+02
2.880000000000000000e+02,1.110000000000000000e+02
2.870000000000000000e+02,1.110000000000000000e+02
2.860000000000000000e+02,1.120000000000000000e+02
2.870000000000000000e+02,1.120000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.860000000000000000e+02,1.120000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.830000000000000000e+02,1.120000000000000000e+02
2.830000000000000000e+02,1.120000000000000000e+02
2.830000000000000000e+02,1.120000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.130000000000000000e+02
2.840000000000000000e+02,1.130000000000000000e+02
2.860000000000000000e+02,1.120000000000000000e+02
2.850000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.880000000000000000e+02,1.120000000000000000e+02
2.840000000000000000e+02,1.130000000000000000e+02
2.860000000000000000e+02,1.130000000000000000e+02
2.870000000000000000e+02,1.130000000000000000e+02
2.860000000000000000e+02,1.130000000000000000e+02
2.870000000000000000e+02,1.140000000000000000e+02
2.860000000000000000e+02,1.130000000000000000e+02
2.860000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.830000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.830000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.860000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.860000000000000000e+02,1.130000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.840000000000000000e+02,1.140000000000000000e+02
2.870000000000000000e+02,1.140000000000000000e+02
2.860000000000000000e+02,1.140000000000000000e+02
2.840000000000000000e+02,1.130000000000000000e+02
2.860000000000000000e+02,1.140000000000000000e+02
2.830000000000000000e+02,1.140000000000000000e+02
2.850000000000000000e+02,1.140000000000000000e+02
2.840000000000000000e+02,1.140000000000000000e+02
2.860000000000000000e+02,1.120000000000000000e+02
2.850000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.130000000000000000e+02
2.840000000000000000e+02,1.140000000000000000e+02
2.860000000000000000e+02,1.130000000000000000e+02
2.860000000000000000e+02,1.120000000000000000e+02
2.870000000000000000e+02,1.120000000000000000e+02
2.850000000000000000e+02,1.120000000000000000e+02
2.860000000000000000e+02,1.120000000000000000e+02
2.860000000000000000e+02,1.120000000000000000e+02
2.850000000000000000e+02,1.120000000000000000e+02
2.850000000000000000e+02,1.120000000000000000e+02
2.860000000000000000e+02,1.120000000000000000e+02
2.860000000000000000e+02,1.120000000000000000e+02
2.840000000000000000e+02,1.130000000000000000e+02
2.890000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.120000000000000000e+02
2.860000000000000000e+02,1.120000000000000000e+02
2.870000000000000000e+02,1.120000000000000000e+02
2.840000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.130000000000000000e+02
2.860000000000000000e+02,1.130000000000000000e+02
2.840000000000000000e+02,1.120000000000000000e+02
2.840000000000000000e+02,1.120000000000000000e+02
2.840000000000000000e+02,1.120000000000000000e+02
2.860000000000000000e+02,1.120000000000000000e+02
2.880000000000000000e+02,1.130000000000000000e+02
2.880000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.880000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.140000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.120000000000000000e+02
2.870000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.860000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.140000000000000000e+02
2.880000000000000000e+02,1.130000000000000000e+02
2.840000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.840000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.120000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.830000000000000000e+02,1.120000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.810000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.120000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.840000000000000000e+02,1.120000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.840000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.810000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.110000000000000000e+02
2.830000000000000000e+02,1.120000000000000000e+02
2.830000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.110000000000000000e+02
2.810000000000000000e+02,1.110000000000000000e+02
2.820000000000000000e+02,1.110000000000000000e+02
2.820000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.110000000000000000e+02
2.830000000000000000e+02,1.110000000000000000e+02
2.830000000000000000e+02,1.110000000000000000e+02
2.830000000000000000e+02,1.110000000000000000e+02
2.820000000000000000e+02,1.110000000000000000e+02
2.830000000000000000e+02,1.110000000000000000e+02
2.830000000000000000e+02,1.110000000000000000e+02
2.820000000000000000e+02,1.110000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.820000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.820000000000000000e+02,1.110000000000000000e+02
2.860000000000000000e+02,1.110000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.840000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.820000000000000000e+02,1.110000000000000000e+02
2.820000000000000000e+02,1.100000000000000000e+02
2.810000000000000000e+02,1.100000000000000000e+02
2.820000000000000000e+02,1.100000000000000000e+02
2.840000000000000000e+02,1.110000000000000000e+02
2.840000000000000000e+02,1.110000000000000000e+02
2.820000000000000000e+02,1.100000000000000000e+02
2.820000000000000000e+02,1.090000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.850000000000000000e+02,1.100000000000000000e+02
2.840000000000000000e+02,1.100000000000000000e+02
2.840000000000000000e+02,1.100000000000000000e+02
2.840000000000000000e+02,1.100000000000000000e+02
2.860000000000000000e+02,1.100000000000000000e+02
2.850000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.840000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.090000000000000000e+02
2.840000000000000000e+02,1.090000000000000000e+02
2.850000000000000000e+02,1.100000000000000000e+02
2.820000000000000000e+02,1.090000000000000000e+02
2.830000000000000000e+02,1.080000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.840000000000000000e+02,1.090000000000000000e+02
2.840000000000000000e+02,1.090000000000000000e+02
2.840000000000000000e+02,1.090000000000000000e+02
2.840000000000000000e+02,1.100000000000000000e+02
2.850000000000000000e+02,1.100000000000000000e+02
2.850000000000000000e+02,1.090000000000000000e+02
2.850000000000000000e+02,1.090000000000000000e+02
2.850000000000000000e+02,1.090000000000000000e+02
2.850000000000000000e+02,1.090000000000000000e+02
2.850000000000000000e+02,1.090000000000000000e+02
2.850000000000000000e+02,1.090000000000000000e+02
2.850000000000000000e+02,1.090000000000000000e+02
2.850000000000000000e+02,1.090000000000000000e+02
2.840000000000000000e+02,1.110000000000000000e+02
2.840000000000000000e+02,1.110000000000000000e+02
2.840000000000000000e+02,1.080000000000000000e+02
2.840000000000000000e+02,1.070000000000000000e+02
2.830000000000000000e+02,1.110000000000000000e+02
2.820000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.110000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.820000000000000000e+02,1.110000000000000000e+02
2.820000000000000000e+02,1.090000000000000000e+02
2.810000000000000000e+02,1.080000000000000000e+02
2.820000000000000000e+02,1.100000000000000000e+02
2.810000000000000000e+02,1.090000000000000000e+02
2.820000000000000000e+02,1.090000000000000000e+02
2.830000000000000000e+02,1.090000000000000000e+02
2.810000000000000000e+02,1.080000000000000000e+02
2.800000000000000000e+02,1.080000000000000000e+02
2.830000000000000000e+02,1.090000000000000000e+02
2.830000000000000000e+02,1.090000000000000000e+02
2.830000000000000000e+02,1.090000000000000000e+02
2.810000000000000000e+02,1.090000000000000000e+02
2.780000000000000000e+02,1.080000000000000000e+02
2.780000000000000000e+02,1.080000000000000000e+02
2.830000000000000000e+02,1.090000000000000000e+02
2.830000000000000000e+02,1.090000000000000000e+02
2.830000000000000000e+02,1.080000000000000000e+02
2.840000000000000000e+02,1.080000000000000000e+02
2.840000000000000000e+02,1.070000000000000000e+02
2.840000000000000000e+02,1.060000000000000000e+02
2.840000000000000000e+02,1.070000000000000000e+02
2.850000000000000000e+02,1.070000000000000000e+02
2.860000000000000000e+02,1.070000000000000000e+02
2.850000000000000000e+02,1.070000000000000000e+02
2.870000000000000000e+02,1.070000000000000000e+02
2.850000000000000000e+02,1.070000000000000000e+02
2.850000000000000000e+02,1.070000000000000000e+02
2.850000000000000000e+02,1.060000000000000000e+02
2.850000000000000000e+02,1.060000000000000000e+02
2.840000000000000000e+02,1.050000000000000000e+02
2.770000000000000000e+02,6.700000000000000000e+01
2.770000000000000000e+02,6.700000000000000000e+01
5.070000000000000000e+02,2.330000000000000000e+02
5.070000000000000000e+02,2.330000000000000000e+02
5.080000000000000000e+02,2.340000000000000000e+02
5.070000000000000000e+02,2.340000000000000000e+02
5.070000000000000000e+02,2.350000000000000000e+02
5.070000000000000000e+02,2.350000000000000000e+02
5.070000000000000000e+02,2.350000000000000000e+02
5.090000000000000000e+02,2.340000000000000000e+02
5.070000000000000000e+02,2.320000000000000000e+02
5.080000000000000000e+02,2.320000000000000000e+02
5.070000000000000000e+02,2.340000000000000000e+02
5.070000000000000000e+02,2.310000000000000000e+02
5.070000000000000000e+02,2.310000000000000000e+02
5.070000000000000000e+02,2.330000000000000000e+02
5.070000000000000000e+02,2.290000000000000000e+02
5.070000000000000000e+02,2.320000000000000000e+02
5.070000000000000000e+02,2.310000000000000000e+02
5.080000000000000000e+02,2.330000000000000000e+02
5.070000000000000000e+02,2.310000000000000000e+02
5.070000000000000000e+02,2.320000000000000000e+02
5.070000000000000000e+02,2.310000000000000000e+02
5.070000000000000000e+02,2.320000000000000000e+02
5.070000000000000000e+02,2.330000000000000000e+02
5.070000000000000000e+02,2.320000000000000000e+02
5.070000000000000000e+02,2.310000000000000000e+02
5.070000000000000000e+02,2.470000000000000000e+02
5.050000000000000000e+02,2.480000000000000000e+02
5.050000000000000000e+02,2.470000000000000000e+02
5.070000000000000000e+02,2.310000000000000000e+02
5.040000000000000000e+02,2.470000000000000000e+02
5.050000000000000000e+02,2.470000000000000000e+02
5.070000000000000000e+02,2.460000000000000000e+02
5.060000000000000000e+02,2.300000000000000000e+02
5.050000000000000000e+02,2.480000000000000000e+02
5.120000000000000000e+02,2.470000000000000000e+02
5.050000000000000000e+02,2.470000000000000000e+02
5.120000000000000000e+02,2.490000000000000000e+02
5.090000000000000000e+02,2.480000000000000000e+02
5.040000000000000000e+02,2.480000000000000000e+02
5.070000000000000000e+02,2.460000000000000000e+02
5.100000000000000000e+02,2.470000000000000000e+02
5.040000000000000000e+02,2.480000000000000000e+02
4.990000000000000000e+02,2.370000000000000000e+02
5.110000000000000000e+02,2.460000000000000000e+02
5.080000000000000000e+02,2.480000000000000000e+02
